"A2A.MI","AMP.MI","ATL.MI","AZM.MI","BGN.MI","BMED.MI","BAMI.MI","BPE.MI","BZU.MI","CPR.MI","CNHI.MI","DIA.MI","ENEL.MI","ENI.MI","EXO.MI","FBK.MI","G.MI","HER.MI","IP.MI","ISP.MI","LDO.MI","MB.MI","MONC.MI","PRY.MI","REC.MI","SPM.MI","SRG.MI","STLA.MI","STM.MI","TIT.MI","TEN.MI","TRN.MI","UCG.MI","UNI.MI","date"
0.766679,6.069935,20.506983,16.890268,21.427105,5.156822,9.602753,7.520376,12.842179,3.183868,6.750072,37.327843,3.309106,11.359948,40.222572,5.298512,13.009084,1.801447,14.257594,2.013387,10.689166,7.211486,14.531629,16.209318,15.121074,11.83603,3.325433,6.655558,7.413749,1.058395,10.475849,3.19078,26.135067,3.917972,"2015-04-01"
0.770183,6.050803,20.473709,16.820078,21.235922,5.163671,9.576552,7.548506,12.81424,3.233468,6.719351,38.556332,3.284718,11.248027,40.193962,5.327196,13.030236,1.785071,14.389698,2.000811,10.698576,7.195363,14.475668,16.15906,15.215367,12.11799,3.302299,6.725987,7.448311,1.063263,10.403933,3.17077,26.175903,4.092512,"2015-04-02"
0.802891,6.03167,20.681686,17.521976,21.618288,5.331455,9.635504,7.510998,12.925993,3.275982,6.811516,38.310627,3.353308,11.681721,40.584934,5.429642,13.178308,1.801447,14.304775,2.02722,10.830309,7.308231,14.55961,16.48576,15.421095,12.932539,3.367362,6.655558,7.448311,1.084684,10.867395,3.21079,26.420919,4.220028,"2015-04-07"
0.812236,6.026887,20.731604,17.279503,21.934477,5.245851,9.438995,7.426605,13.047058,3.275982,6.802739,38.092236,3.29996,11.716697,40.499115,5.523892,13.002033,1.809636,14.389698,2.008357,10.773851,7.215518,14.914041,16.293091,15.506816,13.59671,3.364471,6.721585,7.366225,1.067158,10.947303,3.204633,26.03298,4.200104,"2015-04-08"
0.815351,6.213434,20.914627,17.624073,22.302132,5.262972,9.452096,7.520376,13.36369,3.332669,6.811516,37.764637,3.345687,11.821621,41.509926,5.663219,13.086644,1.837476,14.342518,2.010872,11.009089,7.360634,15.100582,16.728687,15.472527,13.634305,3.413629,6.880051,7.469915,1.073974,11.195015,3.229261,26.175903,4.212059,"2015-04-09"
0.823917,6.294749,20.906307,18.134544,22.706553,5.396515,9.380043,7.501621,13.456817,3.372821,6.824683,38.219627,3.353308,11.905563,41.261982,5.655024,13.086644,1.850577,14.550109,2.002069,11.112594,7.360634,15.156545,16.460627,15.969704,13.772152,3.436763,6.831631,7.698892,1.075921,11.402773,3.226182,26.420919,4.231983,"2015-04-10"
0.844944,6.457379,20.839752,18.421684,23.177158,5.574572,9.399694,7.510998,13.549944,3.405888,6.767628,38.037632,3.402084,11.968517,41.204773,5.876307,13.030236,1.855491,14.710519,2.009614,11.15964,7.324355,15.455013,16.385235,16.046856,14.185693,3.485921,6.862442,7.815546,1.098316,11.338849,3.283132,26.502594,4.208075,"2015-04-13"
0.843386,6.342581,20.656729,18.121784,23.022738,5.475272,9.262137,7.351589,13.373002,3.429507,6.785183,37.810131,3.353308,11.982507,41.347809,5.728785,12.91037,1.84894,14.446314,1.958054,10.971451,7.175207,15.427032,16.200947,15.935418,14.611764,3.449775,6.752398,7.64273,1.102211,11.426745,3.263124,25.8288,4.144315,"2015-04-14"
0.840271,6.481295,20.789839,18.121784,23.155098,5.530058,9.432446,7.398473,13.522004,3.438955,7.219681,37.87384,3.382269,12.192358,41.090336,5.798448,12.973828,1.881694,14.399134,1.993266,11.084365,7.231642,15.389724,16.385235,16.235439,15.376188,3.445438,6.787613,7.638408,1.109026,12.00208,3.283132,26.175903,4.184165,"2015-04-15"
0.829368,6.443029,20.698324,17.426262,22.706553,5.389666,9.131131,7.276573,13.028432,3.424783,7.158237,37.264145,3.316727,12.059454,41.204773,5.560773,12.804605,1.875143,14.219852,1.947993,10.952632,7.098618,15.128564,15.999897,15.9097,14.762142,3.426641,6.642353,7.625446,1.074947,11.79432,3.256966,25.359184,4.084542,"2015-04-16"
0.804448,6.347364,20.565218,16.622269,22.191833,5.21161,8.88222,6.971819,12.683864,3.379907,7.061682,37.12764,3.24966,11.793641,40.384678,5.441936,12.529617,1.858766,13.899034,1.876311,10.689166,6.876913,14.792789,15.405138,15.523963,14.624296,3.422305,6.576325,7.353264,1.051579,11.666469,3.216947,24.460791,3.975354,"2015-04-17"
0.821581,6.309098,20.698324,16.934935,22.184484,5.28119,9.013226,6.962442,13.270563,3.33503,7.120191,36.991138,3.275572,11.905563,40.518181,5.470621,12.62833,1.873505,14.153801,1.922841,10.698576,6.949471,14.820769,15.842343,15.463151,14.762142,3.435317,6.607138,7.465593,1.051579,11.722404,3.241575,25.338766,3.948257,"2015-04-20"
0.821581,6.476511,21.11429,16.76903,22.162418,5.190734,8.764314,6.723328,13.317127,3.384631,7.331727,37.427933,3.246612,11.849602,41.538532,5.466523,12.409749,1.866954,14.229289,1.906493,10.773851,6.921255,15.035295,15.868063,15.619518,14.373665,3.452666,6.655558,7.768016,1.055474,11.546607,3.261584,24.848734,3.919566,"2015-04-21"
0.820023,6.486079,20.856392,16.737125,21.919767,5.218567,8.987023,6.774901,13.140186,3.389355,7.408239,37.546234,3.211555,11.898567,41.481308,5.466523,12.303985,1.855491,14.446314,1.931644,10.736213,6.893036,15.427032,15.850918,16.053877,14.436322,3.407846,6.664361,8.005638,1.049631,11.514644,3.226182,25.685871,3.902032,"2015-04-22"
0.818466,6.466945,20.773199,16.545698,21.588875,5.180297,9.032876,6.751459,13.391628,3.396441,7.336226,37.236843,3.223749,11.954526,40.918697,5.384566,12.219371,1.868592,14.229289,1.914038,10.397473,6.844664,15.520302,15.568015,15.775886,14.699485,3.384712,6.5147,7.65137,1.056447,11.658477,3.226182,25.522528,3.930724,"2015-04-23"
0.833262,6.509994,20.9895,16.890268,21.875648,5.263794,9.366942,6.798344,13.428879,3.436593,7.399238,37.391537,3.315202,11.912557,41.109409,5.450131,12.120659,1.896433,14.191545,1.934159,11.074956,6.852726,15.473666,15.850918,15.793263,14.373665,3.462788,6.580727,7.513117,1.052553,11.610532,3.286211,26.196321,3.900438,"2015-04-24"
0.829368,6.471728,21.280674,17.177406,22.184484,5.507328,9.452096,7.037458,13.587193,3.479108,7.358732,37.473438,3.309106,12.157382,41.719707,5.627578,12.430901,1.917722,14.672774,1.984463,11.234916,7.094588,15.650883,16.262405,15.784577,15.326062,3.513393,6.739193,7.629767,1.032105,11.762357,3.313917,26.74761,3.916378,"2015-04-27"
0.817687,6.514778,20.906307,17.305025,22.2286,5.649969,9.438995,6.854607,13.726884,3.424783,7.165199,37.255039,3.303009,12.157382,40.851944,5.652927,12.20527,1.927549,14.342518,1.941705,10.971451,6.933347,15.510975,16.459578,15.532645,15.363655,3.470017,6.532307,7.344623,1.028211,11.674457,3.303142,26.543428,3.862183,"2015-04-28"
0.794325,6.581743,20.714964,16.622269,21.59623,5.395998,9.091829,6.596738,13.354378,3.330307,7.075183,37.719135,3.228322,11.975513,39.421551,5.581104,12.043098,1.934099,14.125494,1.885114,10.538615,6.856758,15.044619,15.833773,15.020104,15.012774,3.38905,6.228582,7.111325,1.028211,11.274921,3.244653,25.971725,3.766545,"2015-04-29"
0.80367,6.667842,20.914627,16.78179,22.030064,5.235962,9.30799,6.934311,13.438191,3.264173,7.079684,37.054844,3.228322,12.017482,39.392944,5.695176,12.325136,1.929186,14.172673,1.896432,10.773851,7.030091,14.830096,15.688037,15.437089,14.862394,3.365916,5.876435,6.160844,1.031132,10.979265,3.243114,26.339249,3.742635,"2015-04-30"
0.815351,6.763507,20.964544,17.113598,22.177126,5.305543,9.34074,6.915557,13.624445,3.363374,6.985169,36.982037,3.228322,12.129404,39.993706,5.690952,12.325136,1.924273,14.229289,1.917811,10.548024,7.070402,15.305779,16.090954,15.654266,15.037836,3.39917,5.854426,6.070115,1.059368,11.434735,3.287751,26.52301,3.777703,"2015-05-04"
0.795103,6.634359,20.257404,16.890268,22.941858,5.232484,9.032876,6.892114,13.50338,3.306687,6.778134,36.527046,3.11248,11.919553,39.049648,5.572654,11.916179,1.89152,13.927341,1.856189,10.246922,6.856758,14.830096,15.799479,15.315467,15.351125,3.292179,5.828015,5.849777,1.012632,11.362821,3.17231,25.542946,3.634246,"2015-05-05"
0.788873,6.725241,19.325649,17.305025,23.169802,5.375125,9.183533,7.028081,13.112248,3.318497,6.886152,36.290447,3.139916,11.912557,39.116405,5.50928,12.007842,1.858766,13.729187,1.892659,10.378654,6.949471,14.923368,15.645171,15.18516,15.476439,3.306637,5.634335,5.944824,0.996079,11.115108,3.180006,26.01256,3.745823,"2015-05-06"
0.813793,6.744373,19.575228,17.975019,23.30216,5.329896,9.393144,7.398473,13.270563,3.299602,6.854646,36.08115,3.094189,11.730687,39.802986,5.369858,12.353342,1.881694,13.927341,1.932902,10.538615,6.933347,14.718172,16.639605,15.35022,15.113026,3.302299,5.757586,5.99667,1.011658,10.723559,3.17077,26.400501,3.72829,"2015-05-07"
0.827032,6.706108,19.650099,17.975019,23.816879,5.493412,9.458646,7.393786,13.494066,3.386993,6.971666,36.58165,3.2207,12.052457,40.394215,5.572654,12.4168,1.932462,14.125494,1.978175,10.707986,7.22358,15.380396,17.008232,15.636896,15.338593,3.42375,5.942463,6.048514,1.032105,10.747534,3.246192,26.706774,3.849432,"2015-05-08"
0.830147,6.930383,19.724974,18.319593,24.169834,5.608221,9.465197,7.239064,13.36369,3.356288,7.070683,36.672646,3.203934,11.947534,40.441898,5.720526,12.311035,1.94065,14.001335,2.015902,10.745624,7.227611,15.492322,17.308273,15.697705,15.864918,3.391941,5.924856,6.057155,1.013605,10.787489,3.246192,26.645515,3.800019,"2015-05-11"
0.808342,6.843752,19.425478,17.809116,24.008064,5.552556,9.465197,7.09372,13.000495,3.379907,6.868149,36.963844,3.171925,11.877581,39.68856,5.745875,12.191169,1.94065,13.915378,2.013387,10.482159,7.195363,15.119237,17.53974,16.184181,15.852386,3.394833,5.806006,6.251571,1.046711,10.947303,3.21079,25.747126,3.749012,"2015-05-12"
0.804448,6.968884,19.492033,18.057974,24.030123,5.562993,9.628954,7.196868,13.345064,3.320859,6.940161,38.037632,3.193264,11.884575,39.373871,5.7163,12.233475,1.937375,14.306956,2.057402,10.463339,7.308231,16.499651,17.282558,16.149439,16.002764,3.3717,5.823613,6.139241,1.058395,10.963284,3.255427,25.726706,3.752199,"2015-05-13"
0.811457,6.920757,20.149254,18.440828,24.015417,5.611699,9.877866,7.271884,13.410253,3.368098,7.070683,38.447132,3.243563,12.066446,40.117672,5.771224,12.69884,1.91281,14.21145,2.068721,10.613891,7.433193,16.014639,17.625465,16.305807,15.940106,3.433871,5.933659,6.24725,1.061316,11.107116,3.292368,25.930889,3.772921,"2015-05-14"
0.837935,6.843752,19.999508,18.804539,24.199245,5.632573,9.936819,7.304703,13.708259,3.306687,7.012173,37.882938,3.20241,11.856598,40.069992,5.779675,12.649483,1.957027,14.21145,2.0901,10.472749,7.457378,16.341087,17.908363,16.410049,15.488971,3.470017,5.942463,6.160844,1.063263,10.843423,3.330849,25.8288,3.729884,"2015-05-15"
0.849616,6.962867,20.046129,18.863323,24.525137,5.688239,9.982672,7.401961,13.437269,3.318634,7.030176,38.575409,3.205458,11.871065,40.785194,5.805024,12.751612,1.948838,14.326059,2.083676,10.482159,7.396914,16.463175,17.719765,16.592482,15.664412,3.46687,6.030499,6.229969,1.063263,10.965992,3.337006,26.32831,3.698004,"2015-05-18"
0.851173,6.972551,20.156319,18.784945,24.813135,5.775213,10.113678,7.458321,13.540059,3.450041,7.183201,38.760067,3.306057,12.109789,41.776924,5.940221,13.130951,1.957027,14.469319,2.146624,10.839719,7.642805,16.547697,18.011236,17.02684,15.539097,3.497361,6.162553,6.303416,1.090526,10.867938,3.38472,26.973507,3.822334,"2015-05-19"
0.85351,6.914446,19.918983,17.844391,25.283024,5.844796,10.126777,7.509984,13.540059,3.442874,7.219208,38.89856,3.353308,12.145959,42.616089,5.952896,13.167424,1.965215,14.526624,2.151762,10.792671,7.654898,16.481958,17.839783,16.97472,15.601755,3.440951,6.237385,6.437346,1.100263,10.884279,3.349319,27.035946,3.849432,"2015-05-20"
0.862855,6.933815,19.961365,18.138313,25.010183,5.778693,10.061275,7.373781,13.67088,3.430927,7.331727,39.009357,3.356357,12.196597,42.616089,6.028944,13.109065,1.958665,14.708086,2.145339,10.914993,7.521875,16.275347,17.942654,17.157148,15.651881,3.442476,6.277,6.411424,1.094421,11.096734,3.377025,26.807003,3.889281,"2015-05-21"
0.876093,6.933815,19.851173,17.570065,24.851028,5.580388,10.107126,7.458321,13.605472,3.397479,7.394738,39.101685,3.357881,12.189365,42.730522,5.940221,13.152838,1.942288,14.74629,2.151762,10.98086,7.562185,16.247175,17.899788,16.948654,15.626819,3.465345,6.334225,6.424385,1.105132,11.17845,3.369328,26.869442,3.906814,"2015-05-22"
0.858961,6.953183,19.579939,17.256544,24.426609,5.531681,9.897517,7.242274,13.250382,3.340137,7.264215,38.603104,3.295388,11.936172,41.509926,5.838823,12.904806,1.924273,14.641232,2.1068,10.491567,7.425131,16.125084,17.719765,16.505608,15.163152,3.405886,6.140545,6.312056,1.086632,11.039536,3.324692,26.016113,3.910003,"2015-05-25"
0.85974,6.866026,19.656225,17.256544,24.328085,5.489932,9.936819,7.232881,13.11956,3.340137,7.372232,38.556946,3.313678,11.900001,42.158363,5.737426,12.941281,1.916085,14.918202,2.092669,10.802079,7.449317,16.096909,17.676903,16.496922,15.000241,3.37692,6.365038,6.385501,1.090526,10.94148,3.290829,25.995302,3.92116,"2015-05-26"
0.874536,6.861184,20.156319,17.308798,24.426609,5.538639,10.152979,7.439534,13.343826,3.387921,7.507256,38.501545,3.388365,12.066385,43.321747,5.885297,13.298735,1.950476,14.965957,2.163324,11.244326,7.703271,16.528915,17.882648,16.722786,15.025305,3.460772,6.46628,6.545355,1.102211,10.93331,3.332388,26.952696,3.959415,"2015-05-27"
0.875315,7.016129,20.003748,17.478621,24.434193,5.503849,10.146429,7.28924,13.315793,3.387921,7.358732,38.363049,3.395987,11.98681,43.216858,5.809248,13.109065,1.968491,15.004159,2.153047,11.479563,7.614588,16.453785,17.856926,16.705414,14.574169,3.43028,6.457476,6.761374,1.108053,10.77805,3.344702,26.682125,3.968979,"2015-05-28"
0.883102,6.99192,19.851173,16.877712,24.540297,5.392519,10.054725,7.401961,13.016772,3.321023,7.29572,38.049129,3.367026,11.856596,43.216858,5.77545,12.846447,1.968491,14.860898,2.108084,11.366649,7.554123,16.265953,17.616894,16.635918,14.486448,3.433329,6.404653,6.700889,1.086632,10.769881,3.340083,26.515623,3.929129,"2015-05-29"
0.90335,7.030656,19.707081,16.727482,24.926813,5.406435,9.995771,7.270453,13.128905,3.371197,7.376734,38.972427,3.360929,11.777023,42.835419,5.868398,12.737022,1.96194,14.612579,2.1068,11.357239,7.517843,16.275347,17.394001,16.939968,14.5867,3.390641,6.44427,6.662005,1.099289,10.655479,3.309299,26.307497,3.881311,"2015-06-01"
0.910358,6.943499,19.401941,16.649103,24.722185,5.395998,10.211931,7.439534,12.979394,3.378364,7.372232,38.944729,3.35026,11.813192,42.997528,5.885297,12.890216,1.978316,14.555275,2.1235,11.300783,7.578309,16.331696,17.342567,16.896534,14.98771,3.398263,6.400252,6.692248,1.132395,10.93331,3.321613,26.807003,3.892468,"2015-06-02"
0.900235,7.069393,19.435843,16.71442,25.048075,5.472538,10.080926,7.500591,12.951362,3.340137,7.345229,39.147858,3.331969,11.79149,42.701916,5.944446,12.839152,1.994694,14.813145,2.135062,11.460744,7.578309,16.341087,17.642612,16.696726,14.862394,3.387592,6.382645,6.644723,1.137263,10.949652,3.323153,27.16082,3.943475,"2015-06-03"
0.883102,6.958025,19.325655,16.779737,24.926813,5.462101,9.936819,7.41605,12.764471,3.282795,7.273217,39.471004,3.251184,11.56,42.492123,5.906421,12.627598,1.968491,14.517072,2.119646,11.488973,7.626681,16.219,17.428293,16.80966,12.844818,3.357101,6.343029,6.636083,1.147974,10.541081,3.287751,27.056759,3.953039,"2015-06-04"
0.869085,6.8515,19.028988,16.23761,24.123459,5.253357,9.714108,7.251667,12.428074,3.20634,7.147196,38.446144,3.205458,11.451491,41.481308,5.745875,12.357685,1.96194,14.135045,2.063122,11.131411,7.360634,15.824558,17.145393,16.696726,12.907475,3.296118,6.131742,6.592879,1.116816,10.549253,3.224643,26.32831,3.815958,"2015-06-05"
0.862076,6.953183,18.867939,16.224546,24.131037,5.176819,9.720658,7.09198,12.372006,3.17528,7.084185,38.63081,3.196313,11.371917,41.014053,5.661377,12.204489,1.942288,14.039536,2.039999,11.150231,7.155053,15.514643,16.991089,16.835722,13.195701,3.282397,6.100929,6.571277,1.106105,10.573768,3.196937,25.807985,3.72829,"2015-06-08"
0.850395,6.836974,18.850986,16.106977,23.570202,5.145508,9.753409,7.110767,12.343975,3.194394,7.030176,38.750835,3.170401,11.41532,41.204773,5.640253,12.131538,1.934099,14.039536,2.027153,11.018498,7.114743,15.31742,17.051094,16.488235,12.262102,3.241233,5.995284,6.48487,1.081763,10.46754,3.184623,25.807985,3.624682,"2015-06-09"
0.857403,6.87571,19.164606,16.629509,23.911249,5.169861,9.936819,7.35969,12.278563,3.211119,7.201205,39.009357,3.237467,11.813192,41.919968,5.754325,12.343095,1.943925,13.991784,2.100377,11.131411,7.296139,15.956039,17.342567,16.288429,12.594188,3.300691,6.100929,6.471909,1.114868,10.810736,3.224643,26.473999,3.694817,"2015-06-10"
0.862855,6.885395,19.173082,16.773205,23.744516,5.260315,10.028523,7.354994,12.278563,3.201562,7.246212,39.729527,3.254233,11.834896,41.366882,5.754325,12.335799,1.948838,14.020437,2.111938,10.98086,7.267922,15.993602,17.291132,16.470863,12.581656,3.354051,6.184563,6.467589,1.123632,10.508395,3.220025,26.578062,3.642216,"2015-06-11"
0.854288,6.861184,18.71537,16.629509,23.645992,5.190734,9.858215,7.24697,12.101019,3.163334,7.066182,39.720291,3.210031,11.603406,40.604008,5.707851,12.14613,1.922636,13.753016,2.0901,11.169049,7.21955,15.674295,17.059664,16.653294,12.556594,3.346428,6.193366,6.394143,1.115842,10.483883,3.189241,26.12018,3.624682,"2015-06-12"
0.833262,6.565819,18.31699,15.976345,22.880529,5.055052,9.412794,7.045013,11.932819,3.153777,6.899654,38.870861,3.142965,11.386383,39.82206,5.598003,11.8981,1.896433,13.38054,2.023299,10.736213,6.985749,15.561599,16.699614,16.158121,12.425012,3.285446,6.074516,6.289033,1.0915,10.279599,3.158458,25.121161,3.493976,"2015-06-15"
0.839492,6.672345,18.435656,16.381306,22.880529,4.999388,9.399694,7.054407,11.867408,3.225454,6.908656,38.889332,3.146012,11.393619,40.213036,5.551529,11.905396,1.922636,13.504699,2.025868,10.482159,7.030091,15.68369,17.033949,16.140753,12.381152,3.288495,6.056911,6.477353,1.075921,10.263255,3.189241,25.308475,3.495571,"2015-06-16"
0.855846,6.430242,18.240704,15.95022,22.66074,5.020262,9.445545,6.955777,11.69921,3.254125,6.787136,38.501545,3.14144,11.386383,39.87928,5.458581,11.82515,1.94065,13.39964,2.007883,10.265739,6.945439,15.477075,16.768194,16.132059,12.155584,3.273249,5.946865,6.306552,1.080789,10.206055,3.189241,24.871407,3.492383,"2015-06-17"
0.870642,6.347927,18.622131,16.113512,22.979053,5.006345,9.497949,6.960474,11.867408,3.270849,6.859148,38.243023,3.205458,11.458724,40.375149,5.420557,11.919986,1.957027,13.323234,2.042568,10.369245,6.977688,15.740035,17.085388,15.880136,11.547805,3.286971,5.955667,6.236479,1.124605,10.148856,3.218486,25.121161,3.490789,"2015-06-18"
0.876093,6.391505,18.732319,16.139635,23.016949,5.030699,9.635504,7.030924,11.932819,3.301909,7.246212,39.21249,3.25271,11.603406,40.7089,5.534629,11.941871,1.948838,13.762568,2.069545,10.604483,7.074432,15.909081,17.13682,16.184181,11.597931,3.299168,5.942463,6.210202,1.130447,10.067142,3.19232,25.599857,3.506729,"2015-06-19"
0.906914,6.604556,19.22394,16.812395,23.441362,5.336854,10.225033,7.542861,12.325283,3.306688,7.574767,39.341747,3.336233,12.160427,42.103046,5.762774,12.430634,2.042451,13.991784,2.174886,10.98086,7.497689,16.275347,17.685474,16.488235,12.337292,3.387592,6.096526,6.472974,1.152842,10.165197,3.274949,27.056759,3.760406,"2015-06-22"
0.901281,6.764343,19.630796,17.302267,24.335665,5.469059,10.152979,7.674368,12.213151,3.344915,7.502755,39.397137,3.328354,12.167662,42.333801,5.843048,12.394158,2.018622,14.268754,2.194155,11.018498,7.445286,16.378654,17.574028,16.766226,12.644314,3.410461,6.171357,6.656917,1.159658,10.287768,3.297194,26.786192,3.796883,"2015-06-23"
0.89082,6.754658,19.452797,17.550468,24.244719,5.409914,10.139877,7.660278,11.979541,3.364029,7.480253,39.018593,3.304714,12.196597,42.247265,5.847273,12.292029,2.00841,14.249653,2.17617,11.027908,7.445286,16.219,17.368286,16.87916,12.819756,3.41351,6.140545,6.551805,1.147,10.361312,3.298783,26.473999,3.773671,"2015-06-24"
0.885187,6.812764,19.596891,17.504747,24.563032,5.482975,10.349488,7.876325,11.998231,3.359251,7.556765,38.769302,3.340961,12.18213,42.795307,5.826148,12.379568,2.005006,14.039536,2.217278,11.197277,7.562185,16.463175,17.796919,16.84441,12.619251,3.411985,6.065713,6.674434,1.147,10.157026,3.295605,26.911068,3.722272,"2015-06-25"
0.914156,6.77887,19.571463,17.720291,24.653976,5.507328,10.323288,7.946775,12.18512,3.368807,7.561265,38.917034,3.435516,12.174895,43.122215,5.813474,12.496288,1.998198,14.326059,2.233979,11.140821,7.62265,16.406826,17.856926,16.853094,12.418746,3.41351,6.175758,6.770784,1.151868,10.197884,3.30355,26.890255,3.856572,"2015-06-26"
0.865873,6.677186,18.656036,17.001812,23.994617,5.107237,9.628954,7.43014,11.484287,3.285185,7.372232,37.966034,3.249557,11.646811,41.535774,5.585329,11.868921,1.914798,14.001335,2.097807,10.642119,7.122805,15.589773,16.931076,16.349241,12.149319,3.303741,5.779595,6.521151,1.097342,9.952742,3.19232,24.97547,3.667557,"2015-06-29"
0.861045,6.764343,18.783176,17.138975,23.933985,5.148986,9.668257,7.514681,11.932819,3.261292,7.363232,37.809071,3.202279,11.516599,41.170414,5.614903,11.788676,1.909692,13.829422,2.088815,10.613891,7.090556,15.608556,16.613886,16.340557,11.873625,3.25343,5.783997,6.42918,1.108053,9.871027,3.149416,25.079535,3.780303,"2015-06-30"
0.890015,6.846659,19.147654,17.276138,23.97946,5.267273,9.943369,7.740121,12.259874,3.318634,7.723292,38.54771,3.270044,11.617873,42.554939,5.657153,12.109654,1.938626,14.230552,2.147908,10.924403,7.280014,15.843342,16.845346,16.99209,11.648058,3.293069,5.832417,6.442317,1.136289,9.822001,3.205032,25.932863,3.821754,"2015-07-01"
0.868288,6.836974,18.918797,17.210821,23.812725,5.249879,9.701008,7.618008,12.194464,3.266071,7.58377,38.159927,3.257437,11.502128,42.03574,5.661377,11.919986,1.936924,14.297407,2.092669,10.595072,7.134898,15.289247,16.553877,16.62723,11.923751,3.340331,5.700362,6.332829,1.11779,9.789314,3.203443,25.433353,3.695744,"2015-07-02"
0.859436,6.807922,18.766224,17.191229,23.949142,5.260315,9.733759,7.524075,12.119707,3.26846,7.601771,37.919865,3.244829,11.379149,41.833832,5.610678,11.83974,1.921606,14.259204,2.083676,10.548024,7.054277,15.29864,16.553877,16.488235,11.654324,3.354051,5.638736,6.354727,1.124605,9.756629,3.212977,25.183598,3.667557,"2015-07-03"
0.832076,6.715923,18.164417,16.23761,23.009369,4.915891,9.091829,7.07789,11.773965,3.184837,7.403738,37.439751,3.107724,10.981278,40.333931,5.306485,11.453107,1.85863,14.268754,1.959067,10.378654,6.820478,14.969937,16.039515,16.210247,11.297175,3.25343,5.581513,6.464214,1.079816,9.421602,3.116047,23.643444,3.556469,"2015-07-06"
0.815981,6.735291,17.867752,15.617106,22.236326,4.783687,8.71191,6.622313,11.27871,3.153777,7.138194,37.208927,3.046263,10.576172,39.91087,5.268461,11.132129,1.838206,13.963131,1.902543,10.105779,6.582648,14.38767,15.585161,16.244995,10.539017,3.20312,5.467065,6.113852,1.059368,9.11109,3.084267,22.727676,3.435433,"2015-07-07"
0.852998,6.924131,17.80842,15.976345,22.122644,4.943723,9.065627,6.998047,11.773965,3.201562,7.286719,36.996567,3.120331,10.778724,40.622372,5.238886,11.380158,1.856928,13.819871,1.970629,10.538615,6.792261,14.45341,15.876634,16.132059,10.990152,3.299168,5.471468,6.122611,1.107079,9.470631,3.158951,23.497755,3.478542,"2015-07-08"
0.878749,6.914446,18.588228,16.531536,23.001791,5.173339,9.491397,7.298634,12.054296,3.282795,7.435244,37.799839,3.243254,11.176599,41.728069,5.450131,11.788676,1.906288,14.354711,2.061838,10.886765,7.022029,15.120202,16.468147,16.835722,10.733255,3.390641,5.612325,6.210202,1.136289,9.429773,3.23999,24.517584,3.60621,"2015-07-09"
0.911742,7.050025,19.35956,17.276138,23.304941,5.430789,9.78616,7.491197,12.493485,3.354472,7.772799,38.270718,3.329929,11.46596,42.670315,5.720526,12.153424,1.948838,14.583928,2.153047,11.150231,7.126836,15.486467,17.068241,16.853094,10.257056,3.512607,5.682755,6.31531,1.158684,9.486973,3.349632,25.537416,3.722272,"2015-07-10"
0.908523,7.098444,19.317179,17.426367,23.797569,5.611699,10.021973,7.594524,12.820539,3.349694,7.763799,38.206089,3.369327,11.480428,42.90107,5.843048,12.24826,1.9165,14.717638,2.194155,11.216098,7.175207,15.871516,16.97394,17.678373,10.52022,3.515656,5.779595,6.280274,1.17329,9.601373,3.354399,25.953676,3.762065,"2015-07-13"
0.917375,7.146865,19.308702,16.133108,21.864962,5.173339,10.035073,7.500591,12.661683,3.387921,7.736794,38.427685,3.361447,11.458724,42.776081,5.707851,12.292029,1.913096,14.564827,2.191586,11.319601,7.130866,15.561599,17.213976,17.478571,10.670597,3.509557,5.814809,6.324069,1.158684,9.715773,3.362344,25.683111,3.72393,"2015-07-14"
0.926227,7.117813,19.596891,15.813057,22.16054,5.114195,10.133328,7.721335,12.988739,3.402257,7.88532,38.132229,3.418181,11.596171,43.574104,5.737426,12.437927,1.936924,14.536175,2.223701,11.677161,7.215518,15.495859,17.248264,17.695753,10.714458,3.509557,5.990882,6.481734,1.174263,9.813828,3.376645,25.745546,3.786935,"2015-07-15"
